,Year,"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)",Access to electricity (% of population),Renewable energy consumption (% of total final energy consumption),CO2 emissions from gaseous fuel consumption (% of total),CO2 emissions from liquid fuel consumption (kt),Methane emissions in energy sector (thousand metric tons of CO2 equivalent),Energy related methane emissions (% of total),Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),Nitrous oxide emissions in energy sector (% of total),Adjusted savings: mineral depletion (current US$),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: energy depletion (current US$),Adjusted savings: energy depletion (% of GNI),Adjusted savings: natural resources depletion (% of GNI),Mineral rents (% of GDP),Natural gas rents (% of GDP),Oil rents (% of GDP),Total natural resources rents (% of GDP),Fuel imports (% of merchandise imports),Ores and metals imports (% of merchandise imports),Fuel exports (% of merchandise exports),Ores and metals exports (% of merchandise exports)
59,1960,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,23.3435543214162,14620.329,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
58,1961,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,23.3435543214162,15276.722,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
57,1962,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,23.3435543214162,16772.858,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
56,1963,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,23.3435543214162,19596.448,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
55,1964,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,0.775862068965518,22951.753,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
54,1965,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,0.689838153356328,25316.968,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,7.35252041303192,2.48699364369791,6.58485089882596,1.08757143277369
53,1966,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,0.800662617338486,24565.233,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,6.8760682197005,3.00226366019339,5.81245336487743,1.16072067311719
52,1967,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,1.080879612374208,17088.22,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,7.11262939946044,2.26981065284682,3.70882904532755,2.48151650337131
51,1968,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,0.928594300352226,20073.158,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,7.83662104472288,3.28548792562691,2.90387761215849,0.84840749569423
50,1969,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,1.377769502885868,15104.373,10400.902252978081,30.1250438589671,765.5822861408163,5.353822672259178,98662283.20954697,0.00603335666687555,6308563116.940312,6.932076307348035,7.281630478202585,0.0444160167392406,0.23167092950712148,8.209855934167564,9.664968638458234,8.85903249344957,2.94276728794344,2.97955265002078,0.605968569567931
49,1970,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,1.521812647954008,16604.176,6667.14291824343,32.0881281680436,301.7901212,3.82564818780922,168044.837243553,0.0021063143386609,81802754.6083916,1.02533536763104,1.36381146974743,0.0141167286621648,0.0005428851999727,1.57202827389738,1.92398071272467,9.3901257712366,3.28091832839198,4.77502657395938,0.554521085200596
48,1971,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,1.400159108989658,18514.683,6481.73973474443,31.4302742367327,302.7937679,3.7909525565293,184404.21910367,0.0021602896417146,92886825.2115368,1.08816624332997,1.37495057549614,0.0144310446333881,0.0003523715036824,1.74880151578067,2.04901415126871,7.68238806074006,4.28416356726967,0.846444784307792,0.438633219053624
47,1972,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,1.063676872215036,21323.605,6146.65369889594,30.1250438589671,312.3595433,3.71714949219946,152878.069209621,0.0016561148593288,79539502.4407873,0.861644528720395,1.17130937625689,0.0110553815431804,0.000326913548052,1.56055008773366,1.8813429587071,6.65253509096676,2.59490170400412,6.50916279906681,0.311054982223518
46,1973,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,1.417783942055786,19442.434,6223.41973790125,31.3731032117139,313.2110265,3.79731106617758,186725.022758691,0.0018720272551299,67425348.5389263,0.675978442989016,1.05270612386555,0.012426821067372,0.0004573826094073,1.50062937424272,1.88844675792444,2.6024387428497,2.03430740920201,10.0824845800799,0.174869006903388
45,1974,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,0.617630544637844,20282.177,6861.26014972031,33.0158752639116,327.7632945,3.75170215634858,5422174.29889745,0.0595195112428539,234127412.885775,2.57002973629025,3.09913316339287,0.234924800279568,0.0013470226857027,6.10789222946465,6.80782075234436,2.79047644186375,1.98012341130323,8.4955239566103,0.315279924724457
44,1975,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,0.565970993986558,23138.77,7022.573195826,33.4518160530174,328.4496779,3.63803240017443,7125976.97297611,0.0625733007720585,476333634.351793,4.18269212532893,4.7117177124398,0.245287511493377,0.0026534113655647,7.4472765661639,8.15249671365834,6.92514105551612,1.89853920563711,9.45094538369487,0.523714816609834
43,1976,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,4.23089188901882,26893.778,7468.74469389014,34.5895319851344,340.9129799,3.69945768926715,2649109.41314242,0.0204186300522009,863511364.78959,6.6557156967687,7.00365001584602,0.103076559278884,0.0199503374308995,10.0263511041122,10.4692524149316,5.73466720906423,1.56979569719367,25.0472076632491,1.68805839480066
42,1977,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,11.07883013751694,29596.357,7199.36675619737,33.9821991069324,343.0371743,3.60784032629853,6756967.65214609,0.0483476487097585,1273247602.79269,9.11037775958736,9.66081052774208,0.199392880872747,0.0327785179485625,12.5575581369735,13.2786975297577,2.26629732698157,1.46578600127902,24.2026035627275,2.15555751243931
41,1978,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,15.67018002052048,31154.832,7278.98589410637,34.027627430212,343.4453513,3.48579969102882,1170006.21899513,0.0082693394272087,1588461299.73668,11.226885328686,11.8613981938042,0.0520375064093885,0.0606716694251283,14.4911441636879,15.204764681236,1.49884439812912,1.77438799426532,27.7409245521435,5.09416337379294
40,1979,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,25.7684426229508,33135.012,7113.07103081937,33.6137413323411,354.4972543,3.5347341854319,1272036.62284845,0.0075039451544433,4069611357.41955,24.0072808262332,24.4739976687855,0.0450551388561741,0.138661166380514,29.8218035410393,30.4398717717519,0.809954414419751,1.05665699123663,41.5773415656007,5.03022315675857
39,1980,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,13.61757315392722,38734.521,7021.46699529731,33.7513735443426,364.8640542,2.59503522205882,2813560.24598256,0.0139214960824568,5542209020.59304,27.4228502050071,27.9100781395123,0.0718878490543571,0.240850911425749,32.5722707108118,33.3293124173007,1.08520875921183,1.34164376154112,64.2464096686284,2.4737614276019
38,1981,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,14.37203280103582,42632.542,7280.3627963891,34.4598302483024,383.1069931,2.31247206779699,3724323.2373154,0.0181930950426067,4999784346.00805,24.4236458554626,24.9154360817509,0.0828394747197671,0.133794051857999,28.3268452480613,28.9846969111375,2.99856367694069,1.05477516372765,64.5546847749053,4.15801682171012
37,1982,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,14.45439211106786,47043.943,7458.11697599951,34.2084073754679,392.6817771,2.16712586867038,3429975.9050643,0.0132579017306032,4556515427.44085,17.6123201570583,18.5017217429545,0.06898659917649,0.0216062697882238,20.2414242953343,21.1585071398584,4.09203725981875,0.867327604406369,66.2935070305359,3.8631794807052
36,1983,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,14.7215620784893,47887.353,7781.91257707649,35.2229525560984,409.8249135,2.29251568498923,2650164.08172351,0.0091108472352822,5022209887.6191,17.2655675869941,17.8021667683284,0.0481323801190635,0.168283108222678,20.0558718228068,20.7723742931879,5.68482262799764,1.20380345409079,62.3676556790471,3.16060925002542
35,1984,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,16.77293354012292,52980.816,8345.48283448752,36.5691523830469,428.4611494,2.53607456297283,1783845.19876128,0.0055905556062435,5681486756.0364,17.8057309332751,18.2984493536152,0.0341176824845791,0.180674997490133,20.2794378204168,20.9563970970451,4.49553039117138,1.18941760836038,57.5738616036414,4.29957441682125
34,1985,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,21.5416379903648,51906.385,8838.88358573286,38.1379247834315,440.7700497,2.59366881553313,2516281.52758451,0.007034702202709,6098333115.55559,17.0489497818768,17.2146401956406,0.0388828905246954,0.203909690449638,18.3704973437793,18.7601899940272,3.77855866593497,1.30071245336255,68.142632022779,4.06162276193039
33,1986,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,21.5894560834072,59955.45,8970.76948141785,37.7467084134608,449.581375,2.41660070818579,1712850.17002061,0.0045748243220483,2667002266.0694,7.12325400512145,7.56207015675009,0.0276716699645473,0.197699749415543,7.98343567033258,8.607479802536,3.41369971428022,1.00004136119789,51.2347844967019,5.78686038806745
32,1987,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,26.714376746238,57531.563,9495.94087816495,38.6093900693435,458.80186,2.48497436121307,1597410.09647799,0.0040001492117793,4185123555.63811,10.4801633151038,10.9020900343853,0.0268298370859425,0.157390463230897,12.4081537278453,13.0099479554037,2.77236484351941,1.51710237171615,35.7339384317835,8.11902294170008
31,1988,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,30.9471094710948,55533.048,9653.97241535873,38.9331166962762,480.3878358,2.53764065496241,1389329.36804085,0.0039955736945883,3123840700.63954,8.98385654019562,9.47769704278931,0.0274374307165166,0.183347783259683,11.246766020146,11.9507420547403,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
30,1989,98.23558932098581,99.51641082750001,98.83495178222654,6.87060022354126,34.1394025604552,50806.285,10214.3440456571,39.2430731264968,486.791822,2.54163151676027,1960705.85052057,0.0049958528070245,4479548490.2817,11.4138308372134,11.8630600816047,0.0355532086228649,0.18253399087075,14.1551183243918,14.8176510462973,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
25,1990,98.23558932098581,99.51641082750001,98.83495178222654,8.50246617963276,15.0025155494126,52115.404,6940.0,27.7822257806245,3480.0,22.4371373307544,2633106.67120982,0.006288196325672,5976320018.8922,14.2722184386747,14.7037359082976,0.0459568653565936,0.222490947588494,17.6309075482146,18.3194663007073,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
24,1991,98.23558932098581,99.51641082750001,98.83495178222654,9.05203473343903,16.6879471976731,51884.383,7500.0,27.124773960217,3170.0,19.7384806973848,1756618.42971343,0.0046680043748822,3656769036.36493,9.71742842437916,10.208119567679,0.0365613904643552,0.260969868879611,12.329825161041,13.1236808914584,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
23,1992,89.5953228671999,98.4,93.4,8.71505834230031,17.4768504875406,53175.167,8060.0,26.7507467640226,2860.0,17.9761156505343,2306197.84204075,0.0054819038607529,3868642982.33055,9.19588446147631,9.57914501163308,0.0437768946223071,0.210725179524812,11.6430068887936,12.2829418009151,6.90060463760831,2.99806706668366,29.388094617455053,3.86781686555185
